DATE,WTI_HH,WTI_B,WTI_NBP,WTI_NCF,WTI_RCF,HH_B,HH_NBP,HH_NCF,HH_RCF,B_NBP,B_NCF,B_RCF,NBP_NCF,NBP_RCF,NCF_RCF
30/10/09,18.744525547445257,1.024468085106383,12.728270604222606,1.065560165975104,1.0389750505731625,0.054654255319148935,0.6790393585586048,0.05684647302904565,0.05542818610923803,12.424272448566198,1.0401106500691564,1.01416048550236,0.08371602074688797,0.08162735401213755,0.9750505731625083
3/11/09,18.378752886836025,1.0188196133657663,13.944035845178448,1.0610666666666666,1.0526455026455026,0.0554346434515427,0.7587041368386866,0.05773333333333333,0.05727513227513228,13.686461923434136,1.0414666666666668,1.0332010582010582,0.07609466,0.07549073412698414,0.9920634920634921
4/11/09,17.884187082405344,1.0178729877043984,14.270510010611714,1.067109634551495,1.0586684245220832,0.056914691342375465,0.7979400989744284,0.05966777408637874,0.059195781147000665,14.019931939441571,1.0483720930232558,1.0400791034937378,0.07477725980066445,0.07418574555042849,0.9920896506262361
5/11/09,18.52093023255814,1.0211565585331452,14.283013866575416,1.0513531353135313,1.0492753623188404,0.055135273753045264,0.7711823157493005,0.05676567656765676,0.05665349143610013,13.987095070997196,1.0295709570957094,1.0275362318840577,0.07360863366336633,0.07346316205533596,0.9980237154150197
6/11/09,19.59493670886076,1.0201660735468565,14.142072281337345,1.009784735812133,1.0144167758846658,0.052062738895479105,0.7217207430398257,0.051532941943900845,0.05176933158584535,13.862519689729513,0.9898238747553816,0.9943643512450853,0.07140288323548596,0.07173041939711665,1.0045871559633028
9/11/09,21.015873015873016,1.0214735759290214,14.662296524644434,1.0316883116883118,1.034375,0.048604860486048604,0.6976772515503016,0.04909090909090909,0.04921875,14.354063453192316,1.01,1.0126302083333334,0.07036335064935065,0.07054658854166666,1.0026041666666667
10/11/09,21.013297872340427,1.019483870967742,14.768611319496635,1.0281067013662981,1.0214608920491275,0.04851612903225806,0.7028221561993082,0.04892648015614834,0.04861021331609567,14.486360932299572,1.0084580351333767,1.0019392372333549,0.06961431099544568,0.06916431544925664,0.9935358758888171
11/11/09,22.050139275766018,1.0155227710070558,15.1614642312406,1.013572343149808,1.024724919093851,0.04605516356638871,0.6875904066467123,0.04596670934699104,0.046472491909385114,14.929713704209258,0.9980793854033292,1.0090614886731393,0.06685187708066581,0.0675874640776699,1.0110032362459547
12/11/09,23.84259259259259,1.0161799526440412,15.374762676357484,0.9929305912596401,1.001296176279974,0.04262036306235202,0.6448444151637314,0.04164524421593831,0.04199611147116008,15.129960629860141,0.977120822622108,0.9853532080362928,0.06458184832904884,0.06512595981853532,1.0084251458198314
13/11/09,30.414342629482075,1.010456651224355,15.465077357495968,0.9718650541056653,0.9850322580645162,0.033223031105228326,0.5084797506852878,0.03195416931890516,0.03238709677419355,15.305037914053187,0.9618077657542966,0.9748387096774194,0.06284256015276894,0.06369397548387097,1.013548387096774
17/11/09,22.789625360230545,1.0013929340255794,15.410292610043676,0.9866500311915158,1.0144964720974983,0.0439407369887299,0.6761977156910921,0.04329382407985028,0.0445157152020526,15.388856947586609,0.9852776044915782,1.013085311096857,0.06402539238927012,0.06583239512508017,1.0282232200128287
18/11/09,21.27005347593583,1.0010066691833397,15.737148200057986,0.9918952618453865,1.0127307447485678,0.047061784321127474,0.7398734666023491,0.04663341645885287,0.04761298535964354,15.72132202964938,0.9908977556109725,1.0117122851686824,0.06302890773067331,0.0643528758752387,1.0210057288351368
19/11/09,21.70028011204482,0.9978104070066975,16.524989465772496,0.9671660424469414,0.9976819059884094,0.045981452859350846,0.7615104220060386,0.04456928838951311,0.04597553122987765,16.561251866820403,0.9692883895131087,0.999871216999356,0.05852748314606742,0.06037413264649066,1.031551835157759
