NCF_r,RCF_r,WTI_r,HH_r,Brent_r,NBP_r
0.000802246,-0.006713938,0.012639573,0.022545238,0.000345483,-0.017054392
-0.000802246,-0.000748783,-0.012826647,0,-0.009893338,-0.014519445
-0.016181583,-0.018904155,-0.013751747,-0.042282721,-0.016000341,-0.053018365
-0.000815994,-0.027080959,-0.051972384,0.067441281,-0.060458471,-0.01360356
0.003259987,-0.016607736,-0.042238248,-0.077458059,-0.038580737,-0.033965403
-0.013928943,-0.029949628,0.014689413,0.033006296,0.000977995,-0.00134744
0,-0.004116926,0.002256643,-0.053345981,-0.003721481,-0.004960305
-0.003305788,-0.008285052,-0.009264091,0.013605652,-0.016820422,0.003476044
-0.005811556,-0.01255772,-0.048521328,-0.020478531,-0.054965649,0.016473333
0.004154555,0.005042027,-0.003044142,0.006872879,-0.017869014,0.029537926
-0.004154555,-0.014352294,0.054456839,0.075818837,0.044087744,0.010919411
0.004154555,-0.0102565,-0.044704893,0.05256233,-0.021171401,-0.030847866
0.004137366,-0.00516797,0.044704893,-0.065342057,0.051114969,-0.034373356
0.013125701,0.003448279,-0.035688086,-0.056213145,-0.044424583,-0.02694904
0.015366255,0.009421911,0.022401613,0,0.0214397,0.020166412
0.003205131,-0.000852879,-0.04095262,0.003395589,-0.010456272,-0.018002826
-0.003205131,-0.000853607,-0.014694858,0.003384098,0.00554929,-0.012120333
-0.006441246,0,-0.010215501,-0.013605652,-0.012996573,0.010480451
0.007243492,0.000853607,0.022948933,0.013605652,0.029462033,0.025951616
0.001602564,0.002556456,-0.039150908,-0.023932766,-0.023045784,0.013257098
0,0.001700681,0.00090703,-0.003466208,0.013524796,0.000235491
0.010354533,-0.000849979,0.079903218,0,0.07563337,-0.017700457
0.021944454,-0.018884681,0.030092955,0,0.032674152,0.003389694
0.03578608,0.015477523,0.074136978,-0.075711822,0.056112713,0.002297746
-0.000748223,0.002556456,-0.090514008,0.022223137,-0.066947453,0.013381266
0.004480963,0.034298636,0.04104488,-0.025975486,0.043536181,0.05184291
0.005202539,0.00737406,0.023106569,0,0.021509966,-0.031122599
0.016905952,0.008130126,0.025419429,-0.015151805,0.009299189,0.004718801
0.007262196,-0.001620746,-0.056880931,0.018904155,-0.033287032,0.056388698
0.007209837,0.008077588,-0.025491973,0.068743152,-0.031868751,0.027117996
0.009295741,0.00960776,0.04742311,0,0.042795896,0.071187913
-0.009295741,-0.004792341,0.028702731,-0.039220713,0.075434249,-0.030166536
0.013557111,0,0.016946367,0,0.016284116,-0.043333633
0.001416431,0,-0.027061922,0.059982705,-0.032507332,-0.005778531
-0.005677801,-0.007231852,-0.019564789,0,-0.005300658,-0.040513863
0.007798692,0.00402415,-0.023153305,0.033673215,0.000166072,0.014915695
0.000705965,-0.003218024,-0.007838448,0.064124528,-0.022163432,-0.016326137
0.002818888,-0.004846536,-0.022032715,0,-0.004083027,0.021100855
-0.016318205,-0.002432105,0.035859205,-0.003110422,0.049390701,0.044325718
0.017021688,0.003241494,-0.053127917,0,-0.025971216,-0.021162668
0.004910568,0,0.044935244,-0.140229341,0.04126819,-0.010108641
-0.012676226,0.020817405,-0.005028674,0,-0.049797383,-0.034075691
-0.047161442,-0.011957097,0.016797036,0.072570693,0.024553324,-0.017662337
-0.003721627,0.007191401,0.021577926,0.086177696,-0.007732209,-0.001984885
-0.00074599,-0.003189795,-0.015055519,0,-0.001156738,-0.030638784
-0.022642477,-0.015292048,-0.022916217,-0.123533483,-0.012478325,-0.042179014
-0.003824096,0.004854378,0.006830079,-0.04965559,-0.020294963,0.044042571
-0.003838776,-0.000807428,-0.031109554,0.003629768,-0.037247605,-0.019644409
0.007662873,0.003225809,-0.007462721,0,0.02018852,0.011420092
-0.003824096,0,-0.019752691,0.021506205,-0.008026566,-0.007413712
-0.004608303,-0.002418381,-0.048705278,-0.036105005,-0.04313868,-0.0212512
-0.007728014,-0.007290433,-0.021394803,-0.014815086,-0.022755584,-0.001509334
0.003871472,-0.002442004,-0.012368458,0.05092009,0.001309023,-0.005194288
-0.000773096,0.001628665,0.028177279,-0.007117468,0.043874703,0.018993185
-0.004651171,-0.007349972,-0.013762203,0.021202208,-0.026827783,-0.017126958
-0.004672906,-0.000820008,0.04399732,0,0.016219034,0.00826775
-0.026098753,-0.000820681,0.029980832,-0.050189745,0.010787591,0.001818558
0.005593303,0,-0.007836533,0.025409716,-0.01459091,0.012017448
-0.029925403,0.001640689,0.035919501,-0.007194276,0.024555405,-0.003210059
0.039441732,-0.001640689,0.053127509,0,0.046866016,0.027461804
-0.086509243,0.002460026,-0.051487828,0.042409182,-0.048106161,0.002284048
-0.015611765,-0.030771659,-0.003487541,-0.090477585,-0.002129548,-0.043714056
-0.007017573,-0.005929708,-0.01950674,0.003780723,-0.021185712,-0.006654708
-0.014184635,-0.002552107,0.049069533,-0.011385322,0.035472929,0.020410764
-0.007168489,-0.002558637,-0.019950284,0.003809528,-0.038380436,0.005115015
0,0,0.058311152,0,0.056086158,0.006525199
-0.010850016,-0.015490843,0.035276694,0.029964789,0.016721086,-0.030450939
-0.003642991,-0.004345943,-0.067273181,0,-0.061947408,0.004003982
0.009082715,0.017271587,0.006914974,0.003683245,0.018195293,-0.003273707
-0.011823694,0.011068653,0.016403414,-0.052842481,0.022720306,-0.01070935
0.006383971,0.009271031,0.006178819,0,0.00103627,0.008542741
0.007246409,-0.001679262,0.025654614,0,0.008594071,-0.010168408
0.005400553,0.001679262,0.05386971,0.015384919,0.031834267,0.011948662
0.019556179,0.005855307,0.007791787,-0.003824096,0.058906811,-0.008555409
0.019181059,0,-0.017438164,0.022728251,-0.00831834,-0.018541546
-0.008673081,-0.000834376,0.011777438,-0.038172574,0,-0.001861127
0.01555779,-0.002507314,-0.014113678,0.007751977,-0.021828318,0.013762356
0,-0.003352895,0.010559382,0.01532597,0.010415926,-0.004141758
0.001713796,0.000839278,0.007449485,-0.01532597,0.033237109,-0.009795
0.04109593,0.000838574,-0.010837807,0,0.0066088,0.012606239
0.01306141,-0.004199922,-0.007530966,-0.035367144,-0.006917251,-0.004851429
0.004854378,0,0.026464558,0.019802627,-0.002935045,0.003973715
-0.000807428,0.009216655,0.025953014,0,0.018394142,-0.026597103
0.002420332,-0.002505221,0.018109998,0.003913899,0.014176078,-0.013698133
0.002414488,0.001670844,-0.008760164,0.045809536,-0.004803372,-0.016804108
0.004811557,0.004164937,0.021427,0.029413885,0.015823587,0.015892033
-0.003205131,-0.00249688,0.00906774,0,0.003695769,0.009712185
-0.007249327,-0.005850414,-0.032357726,-0.007272759,-0.033458976,-0.007970045
0,-0.001677853,0.007094624,0.014493007,-0.002291302,0.006226742
-0.004050228,-0.000839983,-0.003034392,0.024868067,-0.007367647,0.033597763
-0.003252035,-0.002524191,0.024844963,0,0.029599186,0.004467558
0,0,-0.003629768,0,-0.000748111,0.008698815
0.00162734,-0.003375531,-0.010133819,0.006993035,-0.003298354,-0.018748109
-0.003257332,-0.001692048,-0.00267514,0.030877239,0.003298354,0.005237765
-0.010660208,0,-0.004867006,0.01675081,-0.008115464,-0.016914933
-0.008278193,-0.002543452,-0.036666777,0,-0.034541772,-0.016228148
0,0,0.028558624,0.009917437,0.015653167,0.004351269
0.002490661,-0.002549938,0.020480823,-0.026668247,0.022954569,0.001674462
-0.004987542,0,-0.021838597,0,-0.017739833,-0.016690889
0.000832986,0,-0.027375386,-0.048452383,-0.025564953,6.02E-05
0.000832293,0.000850702,0.003832757,0,-0.026396826,0.001483635
0,0,0.003125003,-0.014285957,0.008344079,-0.002824038
-0.042487274,0.000849979,0.043418724,0,0.046520016,-0.000657471
-0.006968669,-0.020601587,-0.000165989,0,-0.010426344,-0.011386605
0.009569451,0.009495108,0.017443259,-0.055467082,0.009358049,0.024032039
0.00345722,-0.013841051,-0.026950461,0.007575794,-0.026144269,0.008777206
0.001724138,-0.008748962,-0.028386371,-0.019048195,-0.028135051,-0.002518021
0.000860956,-0.001759015,0.018957104,0,0.020425156,-0.00418801
0,0,-0.016374236,0,-0.009841349,0.026495143
0.004293695,-0.000880669,0.033815563,0.045120435,0.034337465,0.005881588
0.019516954,0.000880669,0.019916715,0.032552603,0.012559516,0.004392393
0.015012792,0.008764298,-0.010155697,0.024605811,-0.009020778,-0.024753359
-0.006644543,0.007822726,-0.012924786,0,-0.01922838,0.000127506
0.004987542,0.002594035,-0.007197286,0.003466208,-0.019924758,0.002760925
0.001657001,-0.000863931,0.008030828,0.017153079,0.017259553,0.00999126
0,0.002589557,-0.002001669,-0.003407158,0.002665205,-0.004579507
-0.004147663,0,0.008645108,0,0.006087586,0.010617055
0.00083091,0,-0.013163566,-0.04181794,-0.019485217,0.005225635
0,0.005159083,0.006520127,-0.007142888,0.005064905,0.026316536
0,-0.002576214,0.017181986,0.014235116,0.017372688,-0.015331227
0,-0.000860215,-0.017181986,0,-0.015007316,-0.003367003
-0.00083091,0.001719691,-0.00702344,-0.010657294,-0.004578112,-0.011287179
0.007453451,0,-0.003025212,-0.010772097,0.000948917,-0.008057999
-0.002478316,0.01534557,-0.018174598,0,-0.019957556,-0.011794769
0.005773212,0.018441428,0.019352157,0.010772097,0.025160563,0.006477518
-0.004120319,-0.007503162,-0.04364204,-0.007168489,-0.025160563,0.002194876
-0.002480365,-0.004192878,-0.000175639,0.003590668,0.000967118,0.013928632
-0.005811556,-0.016949558,-0.081390298,0,-0.093314428,-0.007181926
-0.010041925,-0.006000875,-0.002862324,-0.007194276,0.005467868,-0.012414095
0.005033568,0.00343348,-0.013854368,0,0.003511856,0.00259946
0.005008358,0.002567396,0.022037876,-0.025595547,0.026977254,0.012570734
0.004154555,0.004264399,-0.000379147,0,0.002045339,0.016671883
0.000828844,-0.003410063,-0.010483275,0.064538521,-0.015097216,-0.005913913
0,0,0.016343959,0,0.011344226,-0.002430915
0.002482417,-0.003421731,-0.031596693,0.017212129,-0.025269603,-0.000295193
-0.000826788,0,-0.009775249,-0.010291686,0.008030769,0.001002746
-0.002484473,0.000856531,-0.000393005,-0.006920443,-0.007154729,-0.009983812
0.004137366,0.0025652,-0.01524933,0,-0.007912129,0.003912186
-0.001652893,0.000853607,0.009533339,-0.013986242,0.006860789,-0.000900032
0,0,-0.026438552,0,-0.016082347,-0.017690625
-0.00165563,-0.001707942,-0.023825321,0.027779564,-0.015440163,-0.004821927
0.000828157,0.000854336,-0.002705798,0,-0.01183015,-0.008189718
-0.000828157,0,-0.01702616,0,-0.021279367,0.015264417
-0.001658375,-0.001709402,0.016817718,-0.010327114,-0.003184418,0.01029816
0,0,0.016539554,0.006896579,0.001499813,-0.004162849
0,0,-0.004933206,-0.013841051,-0.001312213,-0.002369835
-0.022661482,0,-0.029696871,-0.03908135,-0.020849883,-0.004219974
-0.005106394,-0.035702529,-0.040282623,0,-0.052897419,-0.018239048
0.009341894,0.011458918,0.010989122,0.025046032,0.009446357,-0.009640204
0.013434291,0.007856871,-0.013644578,0.007042283,-0.008033785,-0.012459436
0.006650066,0.006068506,-0.009797451,-0.032088315,-0.001412572,0.00706049
-0.004983399,-0.012174063,-0.018519048,0,-0.018547357,-0.015162495
0.000832293,0.004364913,0.024097552,0.032088315,0.036360297,0.005599518
-0.00416841,-0.017575145,-0.041573278,-0.003514942,-0.024702531,0.003133711
-0.007547206,0,0.002548362,0.031198371,0.009712743,-0.010157658
-0.002528446,0.002656044,-0.022225737,0,-0.008899735,-0.004912313
0.001686341,-0.004430667,0.004249298,-0.034725711,-0.003867689,0.001183251
-0.003375531,0,-0.012325352,-0.014235116,-0.005932307,-0.017868898
-0.003386963,-0.004450386,0.015383098,-0.029092961,0.001435162,0.002522288
-0.001697793,-0.001785715,-0.04392882,0.021898685,-0.034389134,-0.008225249
0.000849257,0,0.006116227,0,-0.011516442,-0.013988785
-0.001699236,-0.000894055,-0.013505423,-0.025595547,-0.025196815,0.008585225
-0.005115101,-0.001790511,-0.056707705,-0.018692133,-0.062868118,-0.016151163
0.000854336,0,0.024041484,0.022388995,0.012107249,0.010151941
0.000853607,0,-0.016742181,0.007352974,-0.001621309,-0.004131786
-0.003418807,0,0.098139703,-0.014760416,0.097541431,0.03943316
0,0,0.064288313,0,0.051030434,0.003746189
0,-0.015350189,0.082807366,0.003710579,0.078735468,-0.002732775
0.021178259,0,-0.080822144,0,-0.088573917,0.00748129
0,-0.001821494,0.020070482,0,0.01878928,0.004920659
-0.004199922,0.005454559,0.009672295,-0.011173301,0.003558019,0.000486237
-0.005909684,-0.010939033,-0.015738171,0,-0.021338929,-0.010991181
-0.016218879,-0.011987234,-0.002175333,0.025879448,-0.001815798,0.008407402
-0.005176888,-0.00558141,-0.039760929,0,-0.039964124,0.000539792
0,0.003724399,0.038235375,-0.011009286,0.027160372,0.009100729
-0.001731602,0.000928936,-0.024283754,-0.014870162,-0.015459444,-0.002412519
-0.000866927,-0.003720935,-0.015312166,0.011173301,-0.037460734,-0.001934704
0,-0.001865672,0.011506049,0.014706147,0.005591412,-0.013987656
0.004327138,0.011142177,0.055412211,-0.018416727,0.064766353,0.019899697
-0.000863931,0,-0.00404041,0,-0.013558844,-7.43E-05
-0.000864678,-0.000923788,-0.04845994,0,-0.033353687,-0.014569685
-0.000865426,-0.001850139,0.04290437,-0.030190972,0.030088378,-0.023913951
-0.000866176,-0.001853569,-0.010771323,0,0.003265309,0.004780227
-0.000866927,0,-0.036167117,0.003824096,-0.027472553,-0.002473918
0,-0.000928074,0.009165147,0,0.008757354,-0.010379006
-0.022808006,0,0.013482357,-0.007662873,0.00888711,0.005977041
-0.016100527,-0.033997609,-0.025571154,0.022814678,-0.026267927,-0.013297486
-0.005424968,0.000960154,0.018742182,-0.034420224,0.01862563,0.045664566
-0.023854342,-0.013526776,-0.003986716,-0.039687748,0.002898553,-0.008792891
-0.007455766,-0.00781254,-0.00690349,-0.041328195,-0.014158055,-0.009990199
-0.009398565,0.001958864,0.017499616,0,0.009183951,0.000184133
0.016854332,0.017459221,0.016118842,-0.012739026,0.023003684,0.004899028
-0.003720935,0.01242252,0.047472261,0.004264399,0.052794705,0.027456005
0.003720935,-0.007626348,-0.013902081,0,-0.011428696,-0.009881857
-0.002789402,-0.001915709,0.03288418,0,0.032959488,0.009693129
-0.001863933,0.00478241,0.004236867,0.057867382,-0.007568626,0.001875944
-0.012200996,-0.006701796,-0.053340465,-0.00402415,-0.05444716,-0.020963883
0.004710324,-0.002886005,-0.0083165,-0.00404041,-0.012512777,-0.016509012
-0.002823531,-0.004828595,-0.001500054,0,-0.001829455,0.00412673
0.00188324,0.001934237,-0.005375779,0.02794593,-0.008992499,0.003862542
-0.000941177,0.001930503,0.019641964,-0.048396541,0.035296595,-0.005166633
-0.000942063,0,-0.029827337,0.004123717,-0.037351672,0.011244672
0.002823531,0.000963855,-0.001525886,0.012270093,0.002055077,-0.012593188
0.000939408,0,-0.013617606,-0.037271395,-0.01781323,-0.007197362
-0.005649733,0.000962927,-0.007101672,0,0.004795172,-0.008711068
-0.002836881,0.003842464,-0.02229571,-0.038714512,-0.001873634,-0.008136188
0.001892148,0.005736153,-0.016533098,-0.044850566,-0.009421194,-0.012184244
-0.001892148,0.003805904,0.000462963,-0.018519048,-0.015474607,0.001513966
0.001892148,-0.001901141,0.061046548,0,0.046743331,-0.002511697
0.005655057,-0.000951928,0.001957586,0.004662013,-0.005109873,0.023195269
-0.007547206,-0.000952835,0.012524457,-0.082370997,0.015453744,-0.009433406
0.000946522,0.014198062,-0.010353846,-0.030771659,-0.015658683,-0.012637051
-0.00189394,0.007490672,0.037451185,0,0.035239728,0.001877662
-0.008567401,-0.008430963,-0.033124047,0.060624622,-0.039553178,-0.004983096
0,0,-0.022929272,0,-0.012427666,-0.01684781
-0.00287219,0.002818226,-0.021208519,0.070951736,-0.011740177,-0.000646527
0.003827756,-0.005644418,-0.010205327,0,-0.004862075,-0.020251828
-0.003827756,0.004705891,0.008172577,-0.023095715,0.005283749,-0.018106127
0,0.004683849,-0.029366643,-0.004683849,-0.034963347,-0.00471675
0,-0.000935016,-0.028576747,-0.038282187,-0.038950067,-0.008031851
0.00478241,0,-0.02547754,-0.014742282,-0.01026586,0.004795987
0.002858506,0.009311054,0.024039035,0,0.021550114,0.008141697
0.002850358,0.009225158,-0.023056476,0.014742282,-0.022467755,0.018667693
0.000948317,0.002751033,0.000490918,0.024097552,0.012997561,-0.021134466
0,-0.00091617,-0.004920059,0,0.000905797,0.009235704
0.002839567,-0.003673099,-0.029023804,0.037387532,0.010806048,-0.018156818
-0.003787883,-0.006460567,-0.003051108,0,0.003799312,-0.002036836
0.007561473,-0.000926355,0.040424666,-0.018519048,0.028369137,0.009036835
-0.005665738,0,0.008038041,0,0.001083541,0.008583448
0.016901811,-0.001855288,-0.015894698,0,-0.028783707,0.005804904
-0.002797205,-0.075179899,-0.003456794,-0.014117882,-0.00558848,0.017098713
-0.006557401,-0.005017572,0.003703251,0,-0.003818084,0.017628563
-0.008494624,-0.012145898,-0.016147413,0.037213596,-0.044871211,-0.02679849
0.004728141,-0.003059666,0.028393464,-0.023095715,0.031277889,-0.000713897
0,-0.008205174,-0.026641931,-0.018868484,-0.019346527,0.006245875
-0.005676458,-0.016615128,-0.060812139,-0.019231362,-0.054235194,-0.040669251
-0.003802286,-0.007356838,-0.004793618,-0.024571261,-0.011606501,0.003153363
0,0.001054296,-0.008040783,-0.004987542,-0.00373274,-0.004758317
-0.002861232,-0.001054296,-0.010822616,-0.025317808,-0.00951911,-0.007502454
-0.001912046,-0.001055409,-0.030661151,-0.085613753,-0.046364214,-0.009037866
-0.000957396,0.00631581,0.018344039,-0.051587369,-0.000263678,-0.022998143
0.002869442,0.001048768,0.027436191,-0.023810649,0.013880019,-0.00027839
0,0.001047669,-0.04858922,0.023810649,-0.033318788,-0.018956677
-0.001912046,0,-0.016163687,0.051587369,-0.003501687,-0.019675359
-0.000957396,0.001046573,-0.00746058,-0.028330507,-0.004868822,-0.015494555
-0.0028777,-0.004192878,-0.00490834,0.011428696,-0.014475195,-0.015096066
0,0,0.044439178,-0.017192401,-0.006624369,-0.001567357
0.000960154,0.004192878,0.017563569,-0.059541394,0.034030778,-0.022096763
-0.013526776,0,0.023125526,0,0.014086612,-0.00445866
0,0,-0.034066555,0.258107933,-0.034092686,-0.002884069
-0.008793413,0.002089865,0.040953999,0.124605418,0.031449978,0.054793294
-0.000981836,0.003126631,-0.034648289,-0.047117923,-0.035828748,-0.016631367
-0.005911347,0,0.014650289,0,0.022241221,-0.028129044
-0.013930574,-0.007310738,-0.008655721,0.047117923,-0.001610739,-0.011132161
0.006989544,0.001047669,-0.02308429,-0.025425098,-0.021728177,0.01125595
0.024571261,0.014553271,-0.057207476,0.017021688,-0.062015622,0.027945021
-0.00486619,0.00103146,-0.020220731,-0.008474627,-0.014122035,0.037200191
-0.019705071,-0.028229789,-0.002707176,0.049802822,-0.005943554,-0.052128358
-0.023151512,-0.020354211,-0.087449589,-0.028749413,-0.083576016,-0.051205104
-0.005104656,-0.007604599,0,-0.051293294,-0.017983156,0.009463114
0.007139245,-0.003276901,0.025958628,-0.031182927,0.023476787,-0.030248069
-0.001016777,-0.007688121,-0.058365005,-0.013667639,-0.069729757,-0.027978144
-0.006122468,0.002202644,-0.033843009,0.022676709,-0.006239188,0.00164136
0.00306592,0,-0.06493668,-0.022676709,-0.031075947,-0.041299888
0,0.00767127,0.102169523,0.018182319,0.047969988,-0.014828537
0,0.001091108,0.08183727,-0.00451468,0.095465568,0.047176954
-0.001020929,-0.003276901,-0.056443323,-0.022884294,-0.053618458,-0.044773029
0.006109999,0,-0.025732414,0.045256592,0.041739606,0.013888041
-0.009179055,0,0.089940957,0,0.040066993,0.015770936
0.001024066,0.001093494,0.027164802,-0.049896971,0.023586703,0.034636417
0.031236797,0,0.013459153,0.058707601,0.024771775,-0.039113154
-0.00896867,-0.032207115,-0.062520357,0,-0.01449721,-0.026004155
0.00896867,0.016788307,-0.055931351,-0.096626836,-0.04540804,-0.000310098
0.000991572,0.003324103,0.076899104,-0.004842624,0.068503754,0.017296103
0.009862013,-0.015607898,-0.020651547,0.004842624,-0.016691035,-0.026174771
0.012676913,-0.007896262,-0.02464519,0.004819286,-0.011675556,-0.00930602
-0.001939865,0,-0.037977157,0.069633692,-0.035259105,0.000435565
-0.020599061,-0.010244825,-0.060708772,-0.027274418,-0.081057009,0.006909438
-0.000991572,-0.002290952,-0.015135424,-0.004618946,0.017004988,-0.014228181
0.005934736,0,-0.050261835,-0.00464038,-0.025617164,-0.007302768
0,-0.001147447,0.112892218,-0.033099948,0.104162193,0.01834411
0,-0.002298852,-0.009251394,-0.064538521,-0.036012436,-0.035870314
0.002954212,0.002298852,0.054592493,-0.01030937,0.069614182,0.009718776
0.000982801,-0.003450262,0.002929213,-0.020943174,-0.00639723,0.022153211
-0.007889587,0.002301497,-0.039103723,-0.032260862,-0.037751548,0.002381271
-0.003968259,0.002296212,0.058415556,0.016260521,0.049640915,0.020869137
0,0.009132484,0.014871339,-0.005390849,-0.041795371,-0.015574432
0.000993542,-0.003414915,-0.047926843,0,0.03369113,-0.021492705
0,-0.001140901,0.034011375,-0.038572275,0.025252418,-0.00617552
0.005940612,0.001140901,0.007930256,0,-0.005398507,-0.007092336
-0.002965894,0.010209958,0.033859423,-0.094187215,0.024484127,0.006546214
0.006906786,0.010106768,0.049168253,-0.03135053,0.02308429,-0.001100912
-0.006906786,-0.001117943,0.005220429,0.01892801,0.003254681,0.000115993
0.011811161,0.027580347,-0.00028931,-0.006269613,0.003783788,-0.005212246
-0.001958864,0.008667443,0.038318864,-0.064957896,0.043548245,-0.02179474
0,0.007522873,0.053935304,0.045909701,0.053305731,-0.004827831
0.001958864,-0.008602204,-0.03299213,0.025317808,-0.029571045,0.01565238
0.003906255,0.005385043,0.025576842,0.00623055,0.03518698,0.007411016
-0.00195122,0,0.003979313,0.066090112,-0.025149254,-0.011394688
0.005842276,-0.003227544,0.019402811,0.011560822,0.008453556,0.016508967
0.00869991,-0.010834342,-0.034609187,-0.03509132,-0.021522352,-0.004157699
-0.005791522,0,-0.023940208,0.074533052,-0.020187219,0.006215352
-0.000968523,0.001088732,0.056469851,-0.022347299,0.040222951,-0.00043846
0.013474699,0.00974561,0.044282044,0.038786025,0.02956121,0.02299292
-0.001913876,0.004301082,-0.017579559,0,-0.008218562,0.002223818
-0.003838776,-0.001073537,0.011086029,-0.027549952,0.008218562,-0.023313195
-0.004819286,-0.005385043,0.037860963,0,0.006000258,-0.005479967
0.008658063,-0.001080497,-0.079560315,0,-0.032096118,0.000348723
-0.030143264,0,-0.003663966,-0.005602256,-0.000741565,0.013963525
0,-0.036327605,-0.003940633,0,-0.004212619,0.007040299
0.011776387,-0.003368897,-0.02884045,-0.005633818,-0.028461813,0.008800783
-0.003910073,0.003368897,0,0.054958884,0.003061227,-0.035448979
0.000978953,0.007816902,0.000812458,0.057158414,0.008622929,-0.0018261
-0.011811161,-0.002227172,-0.043713737,-0.051825068,-0.023765013,-0.029281981
-0.008950831,-0.005589729,-0.030435884,0.041672696,-0.025669298,-0.02263613
0.002992521,0.002239643,0.006393512,0,0.004764435,-0.015160825
-0.002992521,-0.00560854,0.089181674,-0.025841231,0.050712191,0.013245539
-0.009031672,-0.011312338,-0.011727213,0.025841231,-0.010344485,-0.028283208
0.005027663,0.016920877,0.06336491,0.015190165,0.061713078,0.014065138
0.005002512,0.005577259,0.017955595,-0.046280753,0.020998766,0.001751404
0.002989539,-0.002227172,0.040208856,0.036179657,0.042510971,0.010289305
0,0,-0.010021558,0.020101179,-0.011477565,0.000370053
0.011869576,0.016584128,-0.006013247,-0.040614719,-0.007725555,-0.012849252
0,0.003284075,-0.025658097,-0.121026632,-0.017023646,0.003973039
-0.000983768,0.006535971,-0.016471548,0.028820439,-0.004418098,0.02117399
-0.003944778,0,0.028282709,0.097374164,0.025766321,0.027994047
0,-0.006535971,0.044026249,0,0.039412871,0.003875765
-0.00197824,-0.004381168,0.01071023,0.0102565,-0.028120972,0.049860115
0.009852296,0.002192983,-0.009774339,-0.020619287,0.012940832,0.042934183
0,0,-0.025821641,0.025708357,-0.014064301,-0.010037213
0.000979912,0.001094691,0.020193108,0,0.027933539,0.081131112
-0.001960785,0,0.063111704,-0.046761766,0.030996885,0.000735021
0.000980873,0.001093494,0.0162071,0,0.020143358,-0.122904223
0,0,-0.001086838,0.005305052,-0.000207749,0.007151985
0,0.002183407,-0.027115075,0.010526413,-0.048966785,0.003756707
-0.003929278,-0.008762378,-0.024888162,0.015584731,-0.018943298,-0.051406869
0,0.00767127,0.002745369,0.04534782,-0.007813412,0.020901314
0,0.013015368,0.012712998,0.009804,0.008702498,0.027552848
-0.002957124,0.018153195,0.005623679,-0.097263305,0.007966406,0.00569717
-0.008924204,-0.001058761,-0.025674476,0.077558234,-0.039106107,0.02046995
0,0.003172927,0.027915122,0,0.042406803,-0.014985129
0.003976148,0.010504298,0.033670251,0,0.044680971,0.013453786
-0.000992556,0.001044387,0.009262317,0,0.010033529,-0.011184662
0.003964326,0,-0.009045937,-0.025190249,-0.005213233,-0.016934207
0.001976285,0.006243517,0.031937992,-0.025841231,0.023554808,0.031472733
0.003940892,0.001036807,0.011873903,0.030930301,0.006310454,0.00256701
0,-0.004153692,-0.003526609,-0.030930301,-0.007127614,-0.004809216
0.001964637,-0.004171018,0.00083091,-0.042787275,-0.002455495,-0.017162646
0,0.003129893,-0.010226532,-0.010989122,-0.001845586,0.007775594
0,-0.004175371,0.009395622,0.079617628,-0.007623402,-0.008842364
0.000980873,0.002089865,-0.001663894,-0.025841231,0.005363049,0.004791245
0.004889985,0.003126631,0.021825038,-0.076123695,0.022980167,0.029686659
0.001949318,0.003116886,-0.002038737,0,-0.003020238,0.023081923
0.03539346,0,0.007320081,0,-0.005459522,0.016957351
0.005623258,0.059403471,-0.005281345,0.180436542,0.007474027,0.028430376
-0.007504726,-0.007850874,-0.000611185,0.059514128,0.000603561,0.003177464
0.008438869,0.006872879,0.001425517,0.021978907,0.006415419,0.023480656
0.00836825,0.013605652,-0.009199697,0.004338402,-0.008025725,-8.89E-05
0.011965168,0.01532597,0.02073245,0.004319661,0.018165985,0.024170893
-0.009191241,-0.012434402,0.01318964,0,0.017453134,0.011398925
-0.013947227,-0.018456085,0.016929538,0.017094433,0.020587548,-0.021317152
-0.008462674,-0.004914015,-0.013956,-0.00851069,-0.01072191,-0.015250525
0.000943842,-0.007912999,-0.028713949,0.050010421,-0.027516616,-0.02309867
0.000942952,0.000992556,-0.004082471,0.035932009,-0.003766483,-0.005554859
-0.012328274,0.000991572,-0.008215285,0,-0.010381407,0.007525672
0.000953744,0.002968829,-0.011824637,0.027080959,-0.017409347,0.019784513
0.002855785,0.001974334,-0.037852701,0,-0.03702586,0.005436982
-0.000951022,0.003937013,0.039520758,-0.011516442,0.041101676,0.020946549
0.005692615,0.011718884,0.028749413,0.056300045,0.029655549,0.044639074
-0.00189394,-0.005842276,-0.009151055,0.018083675,-0.000592476,-0.027174933
0.0037843,0.00195122,0.004280916,0.010695289,-0.014726634,0.001047467
0,0,0.003654826,-0.047195691,0.020439247,-0.016199976
0.023332836,0,-0.054990946,0.007407441,-0.050352964,-0.04182417
-0.002771364,0.032601161,-0.019460074,0.029092961,-0.026160328,-0.046351866
0.021958796,0.008454724,0.045457522,0.035214906,0.029665848,-0.00772637
0.007213737,0.00559703,0.039276883,0.017153079,0.040937262,0.049601006
0.023091612,0.022989518,-0.032208247,0,-0.018546748,-0.022684819
0.020852189,0.025135973,0.015418128,-0.017153079,0.013396182,0.002814614
0.007708818,0.002656044,-0.047842021,-0.024519617,-0.048631289,-0.009978246
-0.003418807,0,0.01360276,0,0.017362983,-0.009283429
0.009373737,0.009678914,-0.04644965,-0.014285957,-0.050430854,0.014205109
